347,814
403,803
475,784
558,751
644,706
297,761
351,747
424,722
510,685
606,633
249,696
298,675
365,642
453,595
554,539
647,481
208,623
250,591
312,549
396,494
496,436
593,382
177,549
216,508
273,459
349,400
441,342
536,297
156,478
195,433
246,383
316,326
400,273
486,233
184,371
232,323
295,271
369,225
658,322
735,233
113,395
135,753
324,865
593,797
672,756
621,831
689,795
